Gene	N1	N2	N3	N4	N5	N6	T1	T2	T3	T4	T5	T6
31823_at	3.98912454314292	3.82692416474645	3.88458152158019	4.0151205055517	4.43607854452803	4.01571360923219	4.01016191430125	3.96565999965583	3.87351074371568	3.53643882441199	3.88047887633845	4.05332179532297
31824_at	3.56515857908186	3.29993545731561	3.43731145090961	3.43923271396692	3.09560145111804	3.00284833263093	2.90876980751094	3.04304804883690	2.99243717487854	2.99804998376512	2.75323632345679	3.13559223262979
31825_at	5.62664254258154	6.55308016416622	6.36050216619457	6.37073100336562	6.3185893687985	6.67049724929615	5.72175206400835	6.20531798659102	6.28142500993132	5.92433347175667	6.11402003976536	6.15893242616513
31826_at	5.78381946609641	5.8464709548208	5.90140459940187	5.88469381422786	5.88126423578908	5.99645314267486	5.68410505597992	6.02416453385672	5.84147736083089	5.68693774248083	5.83647774612154	5.85784504011515
31827_s_at	3.96856424338229	4.66026145678404	4.52130140503011	4.29962936849606	4.54355286136085	4.21424341499486	4.35931674680008	4.5691620237914	4.43030012403572	4.46228910470594	4.62138633441951	4.49627674268407
31828_r_at	7.04832948259356	6.98334634128175	6.63174947097405	6.88488820791978	6.97677250612093	6.9264768538154	6.83331828431602	6.84979640304378	6.79770028701638	6.6706448909192	6.75347019252605	6.85591099200254
31829_r_at	6.75310593358843	8.68693662709814	8.41195338354778	8.51063471339765	8.38437871252149	8.53999208368198	7.43889372139174	8.37408833874064	8.29378701439657	7.74945342736108	8.41248366074228	8.04817681163797
31830_s_at	9.36566023298883	6.78053289443977	6.75878692362197	6.6770537249804	7.21748794519914	6.8306425521296	7.52322685972712	6.70041200319139	7.46163042833518	7.91951655357424	6.80623074648186	7.93019038154273
31831_at	7.53881796666229	6.27286720413086	6.3708591240111	6.13009095347775	6.40714224748832	6.0174779542991	6.35968655401187	6.41211626956382	6.34338987995117	6.53960002063047	6.1407273885008	6.64583843057966
31832_at	4.25683232258355	4.24228538771348	4.08011626808148	4.24532432219440	3.99899821982914	4.26614187364774	4.01965539975486	3.99443023694976	4.02277601556092	4.27094490025994	4.23014912222943	4.08413049096716
31833_at	6.1558762852264	7.36281102439925	7.46518454789631	7.21623186418283	7.17604877553579	7.45318743945519	6.60282759602752	7.22098565138826	7.17840602764937	6.81121261566347	7.05249361879455	7.1643721168382
31834_r_at	2.38836972106744	3.19812554733784	2.93518994727731	3.08180926442851	2.97223986113197	2.91652866769454	2.38127995981401	2.77395963525558	2.66141982165609	2.34132294698378	2.79818619648181	2.95466885282987
31835_at	4.69199417569213	5.46017008282443	5.3541125388121	5.24566818247442	5.25850178131663	5.19147346215753	4.92626686787383	5.40276721344177	5.274449551894	5.03698903477646	5.11107903601087	5.10229665180226
31836_at	3.54277265496562	3.4819595815583	3.38505589384882	3.11986790037093	3.16840961833168	3.28071982403805	3.55965438199276	3.65789619315452	3.27080903505751	3.79726157055925	3.3354169762303	3.39983082159951
31837_at	8.04449168688902	8.43873556602927	8.37812859250169	8.41205902690617	8.36942394003158	8.34555855060934	8.18978487744033	8.4873289279704	8.38901343859832	8.27311504029799	8.32323651548214	8.41428804647936
31838_at	2.52117548568743	2.42160713200751	2.48343904915104	2.29384666047506	2.37377085233459	2.43125240356022	2.37206121374616	2.53554934842599	2.55932391309386	2.94702363589191	2.67126338890004	2.38508939000697
31839_at	6.39405776582657	5.79951181545208	5.64121071660328	5.69354199269196	5.77830186282151	5.8885617823638	5.93842526576627	5.86482762592127	5.80187388316339	6.20418015963915	5.49794178588456	5.68932802618064
31840_at	4.14216067029222	4.54593611220907	4.52120395025025	4.63303278115916	4.71651873835752	4.83517694966702	4.11307037102247	4.75837147494295	4.61711258203557	4.40707267975268	4.60541423075814	4.60044351946703
31841_at	4.26278701831167	5.17470690897521	5.08090067088152	4.88970552508897	4.91798463196336	5.12223110720625	4.40525764095301	5.0885685588687	4.89505165662757	4.62009745017022	4.93691398286622	4.68374467125793
31842_at	6.21340983376141	5.83062281743082	6.01549945613451	5.72049187523338	5.96314933841152	6.02714739074167	6.27855929787773	6.01299382015291	6.04004534560136	5.87689124113245	5.79946307263748	5.94731043557039
31843_at	3.36926715712697	3.33409958292064	3.34427178379398	3.13307835478547	2.94651075815029	3.23288008141085	3.43844273743689	3.30434852723638	3.34666357070927	3.4185757514419	3.21822403158955	3.16942553202593
31844_at	6.20674971295715	4.66272499005122	4.54134313077361	4.36219940842346	4.50085221543636	4.28964462661897	5.18242031828056	4.81968328744165	4.61487032769758	4.62940382368718	4.61385358526567	4.60476958459020
31845_at	4.86552360531565	4.80587183952001	4.92799599573732	4.80937680875307	4.46079520116791	4.8254673495972	4.43433787961238	4.75340539377216	4.60203465826044	4.3764287833142	4.62756664650935	4.52332171420552
31846_at	8.59986409264695	8.71549404028333	8.67533534426812	8.59015684567902	8.60340457267203	8.77047260809412	8.4363444040852	8.6982757481513	8.5997099524243	8.63134721175144	8.54890336472703	8.61066821253892
31847_at	3.4229104749898	3.62638824640796	3.2069075790956	3.45172478379778	3.29294230140277	3.41825065028705	3.39256360419973	3.29346693181277	3.25126147627746	3.3665094720149	3.5844367028704	3.2599815586352
31848_at	3.51253375754857	3.07536708776666	2.96576496194082	2.85375398861506	2.81387098290198	2.92446495098713	4.32511285775087	2.70726835381694	2.93585714695987	2.61847315098157	2.91630104337439	2.82386387480207
31849_at	4.53779254093933	5.33570313612555	5.24359847651197	5.14186459689871	5.18390023132802	5.01988944694309	4.92505052969544	5.36581271503614	5.24557404140664	5.10101275168634	5.18412798529676	5.13744063116484
31850_at	4.3854869679188	4.0917224080766	3.90445622309264	3.96856020371305	3.55955658211111	4.08006018364449	4.17360932688107	4.1455523253264	3.78236029000986	3.82388940933787	3.84544991901851	4.13036352165153
31851_at	5.05613133713199	4.63353416914525	4.70318782220609	4.51788357880863	4.82908759075934	4.73566305187002	4.7630094539294	4.53443681024693	4.83967763294661	4.89751711758894	4.41239662193362	4.50077339832097
31852_at	4.39248483224791	3.60151582893416	3.40135646365911	3.43003292244146	3.16369682014670	3.55560739695342	3.3537050995993	3.31398421477145	3.50886917340369	3.82773898814819	3.47289234241328	3.27320861404651
31853_at	4.91312082112417	3.17197683643826	3.27384375369251	3.24477287656468	3.06144258166332	3.3229227723281	4.04101487548864	3.16759676193062	3.4782375899591	4.01822689388395	3.27133671059589	3.39847218221227
31854_at	3.5446159919027	3.93561155904250	3.72918449249634	3.6856919742284	3.55989446871839	3.84475862321228	3.97886252761391	3.81813377980589	3.49163845261595	4.01642105527343	3.55414863598564	3.68642693170251
31855_at	5.66997211079239	5.58524728840182	5.37620376212207	5.43656874945744	5.43663337310227	5.41597333477451	5.14254464108756	5.30754996175435	5.45336848627456	5.04136746725104	5.25738117644611	5.28028688059655
31856_at	6.76785158329834	7.13314010324565	7.11587447119448	7.15166733700089	7.05017392207654	7.22219582379842	6.55105499029505	6.96467698567067	7.13628095820413	6.85827429804585	6.86993921744577	6.95839189911614
31857_r_at	3.57683843736209	4.26486783725105	3.87624166363616	4.35063722366791	4.49693819225316	4.48441255213557	3.57475540892136	3.91202663720718	4.08771256103542	3.45808725765642	4.1566994994974	4.0857464315199
31858_at	4.893681486923	5.11496660650559	5.10504895894934	5.04323997607042	5.1089778884523	5.16301829205442	4.94941046156857	4.99563586684055	5.09637648870609	4.71450988183698	4.84687475577903	4.86088695058714
31859_at	4.39131038552919	5.01179141540022	5.08164448264398	4.87544580674240	4.77720544011794	4.79497246583004	4.73015089806575	4.55929838418734	4.66181132260111	4.63137123503439	4.63943312957647	4.51280290868688
31860_at	3.89566662355661	3.56419196015307	3.60379634774131	3.85584218961972	3.75453899126831	3.80731217731924	4.10194191071222	3.67736291885801	3.60479465569120	4.18271561111745	3.76730280326693	3.76302647078122
31861_at	7.45993599094391	8.61641856950693	8.47756030843447	8.50990033857967	8.46891112748005	8.6695124462185	7.84495714588448	8.44384929417479	8.36958753900174	8.01928120077433	8.31578147908454	8.45073787682465
31862_at	3.67244661903912	2.95110565332950	2.91049105856624	3.18416348897866	3.09765879992103	2.98337718151319	2.90363555060569	2.90531819595933	2.91552357986993	3.21635260602665	2.91550220861159	2.97613625390351
31863_at	4.97285884067433	3.55200372728679	3.48323563032958	3.78196858451002	3.28272236998849	3.62106901974481	4.74698084396352	3.72961793612296	3.89290329781169	4.46851841574865	3.50413551043242	3.4969553093059
31864_at	5.14680108661512	5.21843067437223	5.41647469965992	5.13510993824105	5.22092800853677	5.06932902022043	4.81421617394963	5.09759507968856	5.03640586906813	4.75017101008543	5.00828623894176	5.15766141820094
31865_at	2.64233311750481	2.98217957569946	2.99884103240900	2.8964701719433	2.63049461973588	2.88943716998088	2.89515736947422	2.88130349102997	2.9765281224154	3.02537771745063	2.91977716416635	2.61806572516803
31866_at	5.65449425374244	4.37710936639755	3.93323663689972	4.06834363652582	3.9914187994275	4.04691171811533	5.68470100870338	4.05229070605093	4.853214308408	5.08438724870872	4.09747726572299	4.46608308181972
31867_at	4.23943930838276	3.48568669072972	3.51663136712584	3.58572739855709	3.35585344580654	3.42146722348538	3.85306397727718	3.51622256109215	3.434017271735	4.17582634367802	3.97663827366636	3.76076870930419
31868_at	5.24684088922176	5.06707145699012	5.27590959265976	5.05274125981855	4.78551707232723	5.02187338589482	5.03491632683273	5.17479654941418	5.09584803254693	5.40074048208054	5.13628109880159	4.93005371794045
31869_at	3.83110296494488	3.93446767135973	3.69009206487687	3.78341084328197	4.18288658276392	4.23173329503518	3.86215135095407	3.66235160422195	3.69203230829376	4.10585857932829	3.89232212948364	3.70800882453371
31870_at	6.34666179675435	6.01157273121467	6.05609591264203	5.86659140557679	5.92595383961119	5.96978441265043	5.5840554016136	5.95193619598757	5.97853680008954	5.7629680234297	5.89552129193805	5.67981781096368
31871_r_at	2.62154118889401	2.73189070434934	2.84401501821475	2.57536206883162	2.55197169642729	2.67167122833500	2.54546944652007	2.70241346878854	2.73881789057512	2.84019547271275	2.83414104308488	2.59639568842896
31872_at	3.35446516559383	3.24468999116629	3.19883728970374	3.32627707989133	3.39839312381824	3.47659854131066	3.63562340522224	3.47963671418917	3.39184171404569	3.03941919266153	3.18227103459854	3.33637359642462
31873_at	6.05371674181807	5.09099591234293	5.02747462561082	4.79461087613796	5.02330953544703	5.12332906868128	5.8428861903664	4.9983174738358	5.14622085500224	5.50639941377912	5.0219572827937	5.10256785247987
31874_at	6.47651450237651	5.49258462488624	5.56296157291416	5.58152407967207	5.51993770283372	5.67051314356788	5.5525692006941	5.62157567783337	5.70405072120261	6.14671626186183	5.55182265688901	5.60070376743186
31875_at	3.28326196727468	3.22439440221611	3.28708545852583	3.46956895315676	3.29460973067163	3.41255653480316	3.40034725168688	3.49118090244422	3.49605553923228	3.41727193640095	3.48104147514395	3.33206260852341
31876_r_at	2.84783841427266	2.76431517392883	2.87433132030821	2.9178212684226	2.5850235248708	2.70139648110249	2.67568313255479	3.0851794121405	2.99181809855480	2.89302506934095	2.71657267387474	2.67626873365779
31877_at	3.32416076572381	3.19732664878568	3.27320900357593	3.13894521535347	3.3040275801159	3.33708859480181	3.20246146587894	3.31699266303432	3.29596785642766	3.58219282268719	3.24425730984886	3.24164413939495
31878_at	3.21812724519817	4.40081076064137	3.99410302920264	3.77502638455249	3.95309551090858	4.08619825748788	3.52967289194688	4.1119438478052	4.18320345021329	3.61261726167046	4.12665504748743	3.69161192216007
31879_at	4.73273165013343	4.03642667173371	4.07071229859284	3.78086540891107	3.80591730209018	3.72605701420705	5.12619065565962	4.01111441121934	3.93193698561046	4.20069258875669	3.89828337891599	3.86539087704238
31880_at	2.9077207239947	3.11644092740169	2.88400916344314	2.861195323134	2.7436663851605	2.92726233967485	2.80384170231877	2.95038637105096	2.87598863299908	3.13316669317453	3.32136653467802	2.72903069755563
31881_at	3.2871626376003	2.8745073359306	3.21838490965235	2.97632067969238	3.16898034876032	2.91564932416853	3.63340082737581	3.14339349413313	3.11212111414979	3.52994691853997	3.26785802728378	3.14174780424277
31882_at	7.4660542463481	8.27798988459838	7.99176563902831	8.14562860585305	8.17061607142229	8.3738158287982	7.70041966092023	8.2268863289823	8.10863311850533	7.76312276784687	8.2502654839734	8.1606041492992
31883_at	3.26904916705484	2.86339727763802	2.69484161992279	3.02909570037334	2.81070246759264	2.94502576539229	3.35061783701335	3.15140875415528	3.00169795921299	3.05745622358691	2.80652619997709	3.10694450718852
31884_at	4.90562210522572	4.60465436475071	4.41850433410501	4.17322471396226	4.22415853552301	4.50628284383640	4.09327825905053	4.42344066653742	4.62095202177781	4.65389105957446	4.65316260300681	4.42760663945523
31885_at	5.44241493795433	6.20053646005807	6.08905773986825	6.0469102285988	5.93965831757545	6.28611488991929	5.98849970422807	5.93104583393468	5.90388568221858	5.63600453893351	5.95397644380481	5.98293448193787
31886_at	3.32616571181632	3.29896099865631	3.32125734025469	3.26184634519982	3.31761249463957	3.25736605359927	2.97867331774916	3.36658259677444	3.08574762338946	3.19798906384321	3.14428640078635	3.15612847388872
31887_at	3.85482552274686	3.83299317447142	4.0405245195178	3.71852488957262	3.76931190518274	3.52362474981294	3.67507876886016	4.25591609585839	3.93707733452496	3.78289228866134	3.82006397329591	4.01646055811414
31888_s_at	7.10373188138097	5.08889124840609	5.47656213601521	5.03410283897446	5.2508547744763	5.42089837996458	7.35912378004656	5.10763403975259	6.08668896010699	6.56917445217676	5.16963674426414	5.95436799695593
31889_at	4.50413064908595	5.91571443359161	5.63842861293315	5.82888875908541	5.63334216978719	5.78130433882609	4.81602869911866	5.59190889363868	5.44134645498208	4.9293150722249	5.56531342186331	5.48248904642863
31890_s_at	2.78544289895109	2.84667919631734	2.85014754496485	2.52636780543511	2.68160609638424	2.73441943920472	2.77548014617247	2.97357675073088	2.62146603633486	2.95554701394407	2.82286460094001	2.68456006842222
31891_at	4.66808164418337	5.43572756437069	5.32661250739973	5.46925293230889	5.30152171620546	5.4128454954643	4.59507994820008	5.42652496329366	5.18087635184774	4.94250568734959	5.8980858327519	5.09850687079244
31892_at	5.29240861825946	4.15422533972443	4.18466891164791	4.29766178335421	4.26796391358276	4.15022620455311	5.17961378486235	4.36912671360772	4.41660789802714	4.44903423904678	4.23895137046072	4.69861248273418
31893_at	6.65214295399359	6.6338817230024	6.32874513607266	6.6112438051227	6.63807225057291	6.49870541622531	6.56542194402933	6.66520664348755	6.45894733610641	6.53048211011273	6.5127447505729	6.584227825056
31894_at	3.73110564666569	3.82140026550464	3.72595741852289	3.49962230507647	3.56786864452845	3.83409718669504	3.70462978101751	3.71780892104842	3.73641843270042	3.65299728566658	3.58584652048238	3.5054686750892
31895_at	6.0705698096914	3.38894657049636	3.8348110593553	3.52446054767228	3.71732384322697	3.89300824159823	5.6371872204043	3.83968297952954	4.69414401387217	4.49218288843613	4.56039033546971	4.08546188576382
31896_at	6.16581887777050	5.29691486902971	5.44739776244906	5.43886905073118	5.03743862996269	5.37988107927714	5.7783085732292	5.03112980204628	5.32438416886765	5.73691062481287	5.22530589131003	5.36834410253852
31897_at	6.57839424527492	4.11910622325496	4.43769010686535	4.56302881887462	4.59219139611353	4.40341691643565	4.08718114481312	3.83536573834034	4.69432689957279	5.07260192263531	4.48883215130408	4.59467260996415
31898_at	6.41939664392599	7.28360637863825	7.10733233955552	7.17253906095744	7.03356017859887	7.17530687727367	6.65415055213379	6.98409364903966	7.07229087465277	6.78914853783072	6.80184778542484	7.0059106440144
31899_at	3.44940294529925	3.12855514742727	2.76528157450930	3.09653372748590	3.69986680786472	3.10581572982348	3.86518633857169	3.20822874072599	2.96108936157342	3.54481961041497	3.92262389184457	3.52728357750472
318_at	4.49449405798623	4.64508155251462	4.32204762491855	4.61314655149009	4.54403205244026	4.7144243819073	4.48445709753829	4.31225794956794	4.51289484191341	4.17831401477405	4.32911756488737	4.64879959504339
31900_at	7.30515267609428	7.92744152410665	7.67708276681587	7.87470390534367	7.78114187646451	7.88717405953377	7.26044096721907	7.73742032070761	7.67698211812035	7.32610641610643	7.44707865465323	7.59538995060984
31901_at	6.68091521356371	8.31438217025113	7.98674096188098	8.2320720152973	8.05438464719997	8.34115088589854	7.12610199129191	8.08619990790018	7.9408229428763	7.28511700445785	7.87308191285108	8.03923321664026
31902_at	4.38691806545669	4.38680691523404	4.29107562328653	4.22565709435419	4.17661591386134	4.29553681382531	4.30928476712415	4.07391096388006	4.23372408224941	4.48032856145399	4.14994680006276	4.27679287982211
31903_at	3.24693354712988	2.99306410435409	3.12259781659215	3.35097124941257	3.23275554600129	3.17846549593702	3.52621039192021	2.96192599148887	3.16708812661362	3.1651190189639	3.15243373746967	3.19815581825353
31904_at	6.81141118245241	7.96937110970455	7.65576327706928	7.8261825586284	7.55752883822091	7.85427975707318	7.22157125693163	7.716600760186	7.60954320856942	7.23308449051763	7.54327037686578	7.69509067804785
31905_at	6.03846916649116	6.60307457915115	6.55491645458762	6.65790868801858	6.73123175243145	6.9159041642977	6.16559530342737	6.55300627524441	6.46805695118648	6.24010562667255	6.6934000960955	6.59632126606384
31906_at	7.80792687944112	5.87841987300684	6.26098813877762	6.88216292500272	6.47904911267893	5.92526764021274	7.51864327704316	7.38869126884954	6.99312351945262	7.38435875630422	8.06626767681978	6.75381103496681
31907_at	9.8742847812977	6.7782353831221	8.10856151965504	6.96499019525066	8.31610453628278	6.35728619880556	10.1953541351987	9.22847041204001	8.47804488386969	9.67788404584024	9.65915850978474	8.51590219207403
31908_at	4.65916932694447	4.83304864346540	4.91208045424244	4.94821919594303	5.38954764234139	5.21863623361944	4.74695947888062	5.05701788690874	5.14513107575377	4.9077477437095	4.91419647083611	4.95002757059508
31909_at	3.83807793002548	4.08743103783952	4.05001859106162	3.71490254605678	3.45355884574255	4.16882361565439	3.52640693006913	3.79569107015581	3.78818206529006	3.51812931713634	3.54818822901933	3.76464490310303
31910_at	2.81553179801181	3.41125267251287	3.28950348219124	3.43256858019678	3.22304650067993	3.34337730390527	2.97420704034197	3.53594593890233	3.47494554892921	3.19335321478776	3.30449206389667	3.35750926671448
31911_at	3.67285086806099	4.41491418041155	4.37577016452183	4.32556612687041	4.23543188629152	4.31085103095412	3.87123275567181	4.303752254584	4.13477691733588	4.08264517981557	4.39893313133126	4.1219143137313
31912_at	5.99664289294329	6.80149354396249	6.90565312162572	6.65478006898873	6.63133358591171	6.82132037392165	6.13116144792718	6.61981096279698	6.59875132652229	6.09208980228504	6.58116741527739	6.49189982641489
31913_at	3.89004187120602	4.48156319732991	4.54761967877233	4.35045922355531	4.32350638457679	4.37754192184394	4.00017655048459	4.53186171963948	4.39793361746721	4.04549547081353	4.46507615250500	4.23574331973226
31914_at	2.58565546213737	2.79350497857864	2.92790046275501	2.97224980280704	2.92317824044466	2.90735485056019	2.57383722049475	3.04360414421352	2.94385397496344	2.74110993446274	2.85131941999527	2.91054223932448
31915_at	4.8194782876369	5.97271875941016	5.98821372985067	5.76240731904748	5.77801179705108	5.89162164257458	5.08011723527982	5.81220142812184	5.79440604514709	5.35021089613918	5.70012345344663	5.57223945478508
31916_at	3.17411637515517	3.92938639797216	3.76810656208038	3.6871199562644	3.67080362193852	4.00282368592921	3.50055016423019	3.68079163624912	3.71548530731844	3.47289967972472	3.78614053401768	3.78705820024482
31917_at	4.04709283763333	5.14339593263422	4.69456002147957	4.89480333758679	4.6473442081323	4.98299437653709	4.25125439371813	4.92656552626938	4.79677292688002	4.66348821745398	5.09439952272182	4.90053597429169
31918_at	2.80434065104349	4.18470362805736	4.04921533218151	3.95211876896942	4.02772954759326	3.96786267431584	3.24819605457694	3.99575297721374	3.74908142542455	3.51081077922330	3.88839601502767	3.59897014048549
31919_at	3.07413324291805	3.2010050528357	3.24236376786998	3.18612225587911	3.17373317575177	3.19499360163842	2.5986852427094	3.35739706504343	3.17891219798930	3.08338081289361	3.19756556247491	2.98282516749600
31920_at	3.70482765208626	4.35757537536708	4.24018753742094	3.91825127622264	4.18412130283434	4.31956477794741	3.75031529222871	4.23100159457453	4.16748185165436	3.87537586330703	4.21210507037598	3.96766196415547
31921_at	6.15983984487902	7.17032809630253	6.89829013597839	6.76731094113718	6.69877281514819	7.40989348048534	6.45180745231487	6.94794315289075	6.9257446740381	6.51277390514241	7.07304205548984	6.79912662842054
31922_i_at	3.70308261870786	4.63301737559956	4.69102655182337	4.83916678196635	4.55537385740815	4.7661583670355	3.94261926368377	4.47316493752324	4.58410613772218	4.13224677757462	4.5787179748191	4.41904157007414
31923_f_at	4.73251608979047	5.48700837534674	5.41334293304988	5.29095281699659	5.12163086405429	5.50051125915162	4.78489729803022	5.45866571426775	5.31977842723487	4.8725458420394	5.32590812413157	5.20941906682398
31924_at	3.45945648076228	4.50625809984862	4.28912814902292	4.36329603668985	4.21550380992822	4.52426276930682	3.87639338962919	4.45132725884313	4.39065260599709	4.22661257034252	4.24179795023105	4.12965625755478
31925_s_at	4.35380414179158	5.12827357193154	5.0929095399553	5.01844439972638	4.88560819113659	4.8916711229087	4.49599132419904	4.92757888468606	4.85827366020981	4.62548767179426	4.83151924866445	4.79364147432771
31926_at	2.51571002638528	2.84208889586299	2.56195325712184	2.44610427661505	2.66310813756667	2.50189445257933	2.50199984838	2.65800989197095	2.53902095839155	2.78549084191839	2.67434336939080	2.54373454827269
31927_s_at	4.42528911241604	4.75315183784124	4.51016052436431	4.58090311084086	4.55532475760051	4.71897977842704	5.02914319303641	4.62983679438481	4.84236296557303	4.3829987651032	4.88274265376997	4.65327137250502
31928_at	3.55301805304962	4.11612016820778	4.17251778185187	4.1749092153059	4.18455112400482	4.36488205637886	3.84447399288852	4.11118183602758	4.00812838311823	3.72946077715831	4.01650575160783	4.01253595917379
31929_at	4.4820560049354	5.65259172682378	5.17625682470099	5.20629859129265	5.2204784059454	5.36088527463544	4.58273484533986	5.37258267911295	5.27792806636855	4.84487832520877	5.13370577210352	5.21163103660762
31930_f_at	6.05860313523573	7.15734454080589	7.04030600409326	7.07687439395386	6.83808242312231	7.26945996275992	6.17681231293296	7.13710900043747	7.0509429152626	6.64766979397716	6.74092100536012	6.85106307681645
31931_f_at	4.29442302955178	5.67205190308937	5.63121935027319	5.62091901710207	5.36309363274176	5.79907288098266	4.81848742971326	5.72688000383251	5.62512630235633	5.33808953217362	5.45079425371095	5.48036092522602
31932_f_at	6.07807944021102	3.52427132106146	3.81992628694501	3.39159282833694	4.15345275348807	3.17238989240307	6.53353016027263	5.08382087631733	4.49555242854337	5.68971622952973	5.28896572673482	4.72037521888048
31933_r_at	6.3895839483493	7.48732174234163	7.4376771934008	7.06609790264368	7.2547957305262	7.19865402174263	6.72101098282521	7.11662839128881	7.18365177771794	6.78370312523726	7.28020312229072	7.2606052097086
31934_at	2.50354807832319	3.31793360469072	3.05168831003976	3.11120306768522	2.91232172315399	3.22538050425037	2.68630508524659	3.15928217298522	3.04058535802491	2.81963096963674	3.12127755646829	2.77367103593231
31935_s_at	6.4826303865749	7.59099108454923	7.44787815553708	7.50483971869921	7.37740109545968	7.63449958212149	6.67307347447289	7.46487185440345	7.60237776512497	6.80125515779268	7.34069207463064	7.35629750481222
31936_s_at	6.63297336865728	4.44222792226053	4.40733693809838	4.4599108858357	4.29020466416608	4.70828233868493	5.97550595529982	4.46863370972523	4.86413516901612	5.2155762269962	4.63226913624278	5.0086304715715
31937_at	3.84512362426725	5.0693973913823	4.82663489483672	4.95821427999361	5.10673059902196	5.01253726577448	4.29086106628381	5.06822316688906	4.77199976785802	4.22045852550542	4.8076132663398	4.63628325749064
31938_g_at	2.84302017245889	3.46465421059876	3.54766453073662	3.40540779789104	3.1867170867129	3.73043997242216	3.17527850505927	3.51834121591939	3.31609395110673	3.23090078035329	3.43125179540075	3.30147296524160
31939_at	2.3729999271653	3.129746474058	3.38125122930020	3.29966639461956	2.96115781090534	2.74846323563055	2.63078572308955	2.98630009517872	2.87944823477776	2.80646097456256	2.84382942001454	2.85609379176785
31940_s_at	6.4866944835816	6.98197955219006	6.7876363749419	6.83238726181263	6.76951223402482	7.10548390333594	6.61225482547676	6.99459904417713	6.87167496645673	6.36077843872962	6.70374360053858	6.67747136132783
31941_s_at	5.74204698183878	4.46216419282954	4.27506756005675	4.31165949537167	4.08620501521345	4.20445752113893	5.81550227461983	4.22929088075091	4.31961169551383	3.84745644889021	4.10735068654589	4.21041598564521
31942_at	5.27109512515581	6.02754072023313	6.1402151380531	5.89565884790879	6.05205527569612	5.92931543068199	5.55806316501018	5.9759982634885	6.07066453518763	5.68431968779295	5.78040810178972	5.7272254598386
31943_g_at	3.04859726579036	3.19694232673533	3.38607337454789	3.05028319838857	3.08479660724525	3.17362942141977	3.26204701327434	3.47635889289657	3.30964811837462	3.22030899918469	3.16319890548132	3.20586484776111
31944_at	5.68232688680928	5.80546835085077	5.53145674352808	5.63554670634782	5.38528921605227	5.8336031254484	5.62169239355824	5.69393964041867	5.75926306617099	5.59826940708404	5.41211203386909	5.59451298680803
31945_s_at	2.611824866314	3.22600735242911	3.02325703839202	2.79538187893073	2.78652916539468	2.85792908596671	2.66821539371193	3.00779590397039	2.91519457221532	2.72571519759278	2.96001407633666	2.64384555194203
31946_s_at	4.27836253545415	5.06275860968514	4.91799659318012	5.18274898007913	5.09745701559752	5.17975098964343	4.68366444322669	5.04898166648342	5.13104749100167	4.51782113041667	4.94545599629768	4.81774888095907
31947_r_at	10.4872552344056	10.7444188807039	10.8217284578187	10.6391323119225	10.5860016794061	10.7555508087289	10.6105362120379	10.7627074664325	10.7458586060591	10.5173100902747	10.5761530961601	10.7388734024859
31948_at	5.29140754040393	4.71215234243101	4.39243228312981	4.77946182496944	4.93320137382153	4.721030519737	5.18674484032449	5.28351368947045	4.79774931003104	4.88963310753402	5.48022403812378	4.72775250608229
31949_at	3.10417952820927	3.21658470577627	3.67085516673094	3.57803365863118	3.47115355657332	3.47670952976994	3.08814809476578	3.52758939585693	3.44684432509486	3.2109008227499	3.65299231830537	3.33272449840435
31950_at	9.03928425054057	4.36391109267616	5.41448097966474	5.45755296374249	5.4739480017529	5.74173357813707	9.68426491106518	7.87643530891966	7.95701854806842	8.45943044923736	7.50916920941403	7.37587756882129
31951_s_at	7.43461095893635	5.7381946528897	5.96428989950685	5.74452457901227	5.90199183840176	5.67926819591251	8.38507613164666	5.98740887364996	5.90996429896654	6.48374965977165	6.13744500059335	6.63001826053892
31952_at	10.2578214312268	6.01296847173906	8.34263755868509	7.44194739681409	9.00665948944472	6.65085239541918	11.0105921235205	10.0238729539764	9.19705783192901	10.2632558570989	10.6320438887620	9.13947173255002
31953_f_at	2.62487026064536	2.80385927177914	3.1890770628622	2.8591013474959	2.81126396793838	2.94789805563360	2.72620964067838	3.10643692247671	2.98872916118496	2.88746858330951	3.03296349892797	2.70092530473464
31954_f_at	3.10511555692580	3.80287981361925	3.29914037100053	3.15253256860988	3.14980059517285	3.36960000096127	3.11543538390816	3.62389968716778	3.38000060333913	3.30118105205775	3.38340742507595	3.1911308685751
31955_at	10.1469052086045	6.93973265051346	7.64118891468563	7.57552602846271	8.2733246446003	6.98380174146006	9.82853529481495	8.20948049950371	7.87851320682678	9.6224365628675	8.6926068713077	8.19136980993472
31956_f_at	11.5096254313488	7.37719825669392	9.24510850172642	8.08250601777115	9.89899398140888	7.14741883429915	11.8529570161879	10.2938128188341	9.29316866349666	11.5788171754680	10.9188167533977	10.3459536591916
31957_r_at	12.2662722260408	9.7637068641385	10.8735636109913	9.96629036150724	11.4430295320632	9.8035066260598	12.4647891427639	11.17473417551	10.6462821246590	12.4613400717731	12.0999826111076	11.5220765174807
31958_i_at	2.66372708395932	2.8750697438846	2.94105163582278	3.12426571169009	3.27007441898085	3.10727926092037	2.69560689740421	2.95204722918467	2.97095000886639	2.83099759397991	2.99573677373048	2.97515667876887
